speech_id,keybert_keywords
CREC-2023-10-25-pt1-PgH5066-289,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-10-25-pt1-PgH5066-292,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-25-pt1-PgH5066-296,"['solving border problems', 'funded million fy24', 'website million commission', 'southwest border regional', 'enforce nation immigration']"
CREC-2023-10-25-pt1-PgH5066-297,"['rise', 'oppose', 'rise oppose', 'amendment', 'oppose amendment']"
CREC-2023-10-25-pt1-PgH5066-299,"['vote amendment', 'amendment reserve', 'commission half commission', '2023 ensures commission', 'cut funding southwest']"
CREC-2023-10-25-pt1-PgH5066-300,"['time', 'reserve', 'balance', 'reserve balance', 'balance time']"
CREC-2023-10-25-pt1-PgH5066-301,"['ciscomani dear friend', 'fellow member', 'yield time consume', 'committee appropriations', 'gentleman arizona mr']"
CREC-2023-10-25-pt1-PgH5066-302,"['amendment rein federal', 'counties represent arizona', 'immigration southwest border', 'agree cutting funding', 'reduce funding desperately']"
CREC-2023-10-25-pt1-PgH5066-303,"['time', 'yield', 'yield balance', 'balance', 'balance time']"
CREC-2023-10-25-pt1-PgH5066-304,"['saying spend million', '250 000', 'arizona point absolutely', 'good friend arizona', 'flow border illegally']"
CREC-2023-10-25-pt1-PgH5066-307,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-10-25-pt1-PgH5066-310,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-25-pt1-PgH5066-314,"['pennsylvania afford things', '2022 does federal', 'commission level bipartisan', 'watershed regions illinois', 'short great lakes']"
CREC-2023-10-25-pt1-PgH5066-315,"['rise', 'opposition', 'rise opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-25-pt1-PgH5066-317,"['seeks cut funding', 'commission urge vote', 'bipartisan support newly', 'speaker amendment', 'great lakes authority']"
CREC-2023-10-25-pt1-PgH5066-318,"['don money don', 'heartfelt efforts committee', 'borrowing money program', 'representing states', 'committee members sides']"
CREC-2023-10-25-pt1-PgH5066-321,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-10-25-pt1-PgH5066-324,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-25-pt1-PgH5066-328,"['furnaces regulations absurd', 'regulatory proposals agencies', 'efficiency standards reality', 'increasing regulatory', 'regulatory costs harmed']"
CREC-2023-10-25-pt1-PgH5066-329,"['rise', 'opposition', 'rise opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-25-pt1-PgH5066-331,"['trillion debt date', 'debt ratio trump', 'protect american taxpayer', 'harmful amendment yield', '2012 tax cut']"
CREC-2023-10-25-pt1-PgH5066-332,"['constituents sent washington', 'issue poison pill', 'appropriation bills say', 'overreach aggressive regulatory', 'compliance additional costs']"
CREC-2023-10-25-pt1-PgH5066-336,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-25-pt1-PgH5066-340,"['energy efficiency prescribed', 'sell furnaces convert', 'energy forcing consumers', 'department energy forcing', 'gas furnace rule']"
CREC-2023-10-25-pt1-PgH5066-341,"['rise', 'opposition', 'gentleman', 'amendment', 'gentleman amendment']"
CREC-2023-10-25-pt1-PgH5066-343,"['department energy finalizing', 'helping american consumer', 'performance household appliances', 'refrigerators think really', 'stopping department energy']"
CREC-2023-10-25-pt1-PgH5066-344,"['time', 'inquire', 'inquire time', 'remaining', 'time remaining']"
CREC-2023-10-25-pt1-PgH5066-346,"['rule gas stoves', 'consumer decisions ignores', 'epca fuel neutral', 'energy relies modeling', 'thank department energy']"
CREC-2023-10-25-pt1-PgH5066-349,"['committee rise', 'committee', 'rise']"
CREC-2023-10-26-pt1-PgE1017-3-2,"['energy efficiency incentives', 'threatening clean energy', 'appliances based fuel', 'appliances contrary republican', 'green energy future']"
CREC-2023-10-26-pt1-PgE1022-2,"['feinstein ca recognize', 'renaming lake tahoe', 'tahoe restoration reauthorization', 'senator feinstein sponsored', 'combat wildfires tahoe']"
CREC-2023-10-26-pt1-PgH5110-5-5,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-9,"['11 billion wasteful', 'critical amendment pause', 'rein unnecessary expenditures', 'nuclear facility fix', 'cost savannah river']"
CREC-2023-10-26-pt1-PgH5110-5-10,"['rise', 'opposition', 'rise opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-26-pt1-PgH5110-5-12,"['nuclear security administration', 'oppose robust nuclear', 'needs nuclear deterrent', 'nuclear weapons intolerable', 'nnsa national nuclear']"
CREC-2023-10-26-pt1-PgH5110-5-13,"['yield', 'ms', 'member', 'ranking', 'kaptur']"
CREC-2023-10-26-pt1-PgH5110-5-14,"['nuclear nonproliferation terrorism', 'energy weapons program', 'nuclear deterrent sides', 'plutonium modernization key', 'funding stated plutonium']"
CREC-2023-10-26-pt1-PgH5110-5-16,"['speaker', 'granger', 'strike word', 'rise designee', 'gentlewoman texas ms']"
CREC-2023-10-26-pt1-PgH5110-5-18,"['ms', 'ohio', 'kaptur ranking member', 'gentlewoman']"
CREC-2023-10-26-pt1-PgH5110-5-19,"['congressman garamendi making', 'nuclear deterrent nonetheless', 'prioritize programs strategic', 'vote amendment thank', 'investment plutonium modernization']"
CREC-2023-10-26-pt1-PgH5110-5-20,"['yield distinguished', 'mr', 'carolina', 'wilson', 'distinguished gentleman south']"
CREC-2023-10-26-pt1-PgH5110-5-21,"['gun invading democracies', 'invading ukraine threatens', 'war criminal putin', 'israel developing nuclear', 'threaten taiwan plutonium']"
CREC-2023-10-26-pt1-PgH5110-5-22,"['yield gentleman', 'appropriator authorizer', 'leader nuclear partner', 'explain chairman fine', 'authorization energy commerce']"
CREC-2023-10-26-pt1-PgH5110-5-23,"['amendment misguided', 'strong modernized nuclear', 'nuclear warhead production', 'security risk plutonium', 'plutonium pits annually']"
CREC-2023-10-26-pt1-PgH5110-5-24,"['mr', 'yield', 'georgia', 'gentleman', 'allen']"
CREC-2023-10-26-pt1-PgH5110-5-25,"['appreciate friend california', 'concern cost', 'rise opposition amendment', 'prohibit funding', 'plutonium pit production']"
CREC-2023-10-26-pt1-PgH5110-5-27,"['speaker', 'granger', 'strike word', 'rise designee', 'gentlewoman texas ms']"
CREC-2023-10-26-pt1-PgH5110-5-29,"['mr', 'yield', 'georgia', 'gentleman', 'allen']"
CREC-2023-10-26-pt1-PgH5110-5-30,"['plutonium pits help', 'america nuclear deterrent', 'currently construction savannah', 'production savannah river', 'prohibit funding plutonium']"
CREC-2023-10-26-pt1-PgH5110-5-31,"['time', 'yield', 'yield balance', 'balance', 'balance time']"
CREC-2023-10-26-pt1-PgH5110-5-32,"['giving debate opportunity', 'forma amendments', 'subcommittee offered pro', 'curious fairness', 'fairness order floor']"
CREC-2023-10-26-pt1-PgH5110-5-34,"['posed question', 'answer question', 'fairness', 'order floor', 'chair does chair']"
CREC-2023-10-26-pt1-PgH5110-5-36,"['rules house fair', 'inquiry sir', 'chair fair', 'speaker parliamentary', 'debate equal time']"
CREC-2023-10-26-pt1-PgH5110-5-38,"['mr', 'speaker', 'inquiry', 'parliamentary', 'parliamentary inquiry']"
CREC-2023-10-26-pt1-PgH5110-5-40,"['house read', 'chair provide advice', 'effort achieve consultation', 'sir house', 'provide information rules']"
CREC-2023-10-26-pt1-PgH5110-5-42,"['mr', 'speaker', 'inquiry', 'parliamentary', 'parliamentary inquiry']"
CREC-2023-10-26-pt1-PgH5110-5-44,"['forma', 'opportunity propose', 'propose pro', 'parliamentary question', 'sir author amendment']"
CREC-2023-10-26-pt1-PgH5110-5-46,"['let started', 'started', 'let']"
CREC-2023-10-26-pt1-PgH5110-5-48,"['pro', 'forma', 'amendment', 'pro forma', 'forma amendment']"
CREC-2023-10-26-pt1-PgH5110-5-50,"['sir', 'remaining', 'remaining sir', 'minutes', 'minutes remaining']"
CREC-2023-10-26-pt1-PgH5110-5-52,"['end plutonium', 'dollar pit billions', 'nuclear waste', 'pro forma amendment', 'facility deal nuclear']"
CREC-2023-10-26-pt1-PgH5110-5-54,"['strike word', 'mr speaker', 'rise', 'connecticut ms delauro', 'designee gentlewoman']"
CREC-2023-10-26-pt1-PgH5110-5-56,"['mr', 'yield', 'california', 'gentleman', 'garamendi']"
CREC-2023-10-26-pt1-PgH5110-5-57,"['reserve pit likely', 'produce 50 pits', 'debate plutonium', 'want debate plutonium', 'pits built savannah']"
CREC-2023-10-26-pt1-PgH5110-5-58,"['time', 'yield', 'yield balance', 'balance', 'balance time']"
CREC-2023-10-26-pt1-PgH5110-5-61,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-10-26-pt1-PgH5110-5-64,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-68,"['iii new nuclear', 'weapon presently minuteman', 'rebuild nuclear programs', 'rockets replace minuteman', 'decade replace minuteman']"
CREC-2023-10-26-pt1-PgH5110-5-69,"['strong', 'rise', 'opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-26-pt1-PgH5110-5-71,"['nuclear security administration', 'nuclear weapon shelf', 'nuclear weapons deteriorate', 'nnsa national nuclear', 'correctly arguing nuclear']"
CREC-2023-10-26-pt1-PgH5110-5-74,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-10-26-pt1-PgH5110-5-77,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-81,"['emission requirements', 'proposed industrial decarbonization', 'misguided efforts government', 'co2 emitters residential', 'roadmap bad policy']"
CREC-2023-10-26-pt1-PgH5110-5-82,"['strong', 'rise', 'opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-26-pt1-PgH5110-5-84,"['industrial decarbonization strategy', 'clean energy continue', '2022 purpose roadmap', 'carbon ingestion careers', 'emissions united states']"
CREC-2023-10-26-pt1-PgH5110-5-85,"['roadmap prepare existing', 'industries significantly contribute', 'energy resources including', 'manufacturing workers clean', 'clean energy transition']"
CREC-2023-10-26-pt1-PgH5110-5-86,"['yield balance', 'industry', 'mining really difficult']"
CREC-2023-10-26-pt1-PgH5110-5-87,"['rising energy prices', 'reliable energy resources', 'federal subsidies producing', 'subsidies entirely foreseeable', 'energy poverty sector']"
CREC-2023-10-26-pt1-PgH5110-5-91,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-95,"['truck efficiency 50', 'supertruck programs primary', 'green energy goals', 'goals improving fuel', 'follow supertruck 2016']"
CREC-2023-10-26-pt1-PgH5110-5-96,"['strong', 'rise', 'opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-26-pt1-PgH5110-5-98,"['efficiency 18 wheeler', 'fuel efficient efforts', 'supertruck program office', 'initially launched supertruck', 'truck efficiencies reduce']"
CREC-2023-10-26-pt1-PgH5110-5-100,"['said climate chaos', 'improving fuel efficiency', 'spending absolutely sustainable', 'emissions transportation sector', 'program said climate']"
CREC-2023-10-26-pt1-PgH5110-5-101,"['tennessee', 'fleischmann chair', 'subcommittee', 'energy water', 'yield gentleman']"
CREC-2023-10-26-pt1-PgH5110-5-102,"['yielding issue agree', 'climate goals', 'awardees represent largest', 'oppose gentlewoman amendment', 'particular supertruck program']"
CREC-2023-10-26-pt1-PgH5110-5-103,"['time', 'yield', 'yield balance', 'balance', 'balance time']"
CREC-2023-10-26-pt1-PgH5110-5-104,"['wyoming instances', 'forced energy', 'stranded cold soon', 'ev drivers getting', 'charging vehicles california']"
CREC-2023-10-26-pt1-PgH5110-5-107,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-10-26-pt1-PgH5110-5-110,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-114,"['cost appliances', 'government allegedly reducing', 'energy proposed', 'consumer water heaters', 'global emissions enforcing']"
CREC-2023-10-26-pt1-PgH5110-5-115,"['rise', 'opposition', 'amendment', 'gentlewoman', 'opposition gentlewoman']"
CREC-2023-10-26-pt1-PgH5110-5-117,"['estimated household energy', 'heaters save money', 'implementing enforcing energy', 'amendment department energy', 'energy efficiencies achieved']"
CREC-2023-10-26-pt1-PgH5110-5-118,"['struggling heat homes', 'heaters reason make', 'cost water heaters', 'causing energy poverty', 'energy policies proposed']"
CREC-2023-10-26-pt1-PgH5110-5-138,"['vote', '530 agreeing', 'rollcall', 'present rollcall', 'agreeing amendment']"
CREC-2023-10-26-pt1-PgH5110-5-157,"['532 amendment', 'absent', 'aye rollcall', 'amendment 16 offered', 'votes floor earlier']"
CREC-2023-10-26-pt1-PgH5110-5-176,"['534', 'missed', 'today present voted', 'voted rollcall', 'amendment 20 offered']"
CREC-2023-10-26-pt1-PgH5110-5-195,"['rollcall 536', 'aye', 'offered mr perry', 'amendment', 'meeting present voted']"
CREC-2023-10-26-pt1-PgH5110-5-214,"['offered mr perry', 'aye rollcall', 'present voted aye', '538 amendment 28', 'inextricably detained']"
CREC-2023-10-26-pt1-PgH5110-5-242,"['today recorded', 'present voted', 'amendment 31 offered', 'rollcall', '541 amendment']"
CREC-2023-10-26-pt1-PgH5110-5-270,"['rollcall 544', 'aye', 'mistakenly recorded', 'vote', 'amendment 37 offered']"
CREC-2023-10-26-pt1-PgH5110-5-290,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-294,"['viability nation nuclear', 'nuclear weapon inventory', 'constructed pantex', 'explosive production capabilities', 'pantex nnsa able']"
CREC-2023-10-26-pt1-PgH5110-5-295,"['rise', 'opposition', 'rise opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-26-pt1-PgH5110-5-297,"['nuclear deterrent addressing', 'secure credible nuclear', 'national nuclear', 'prioritization program achieve', 'efforts strategic prioritization']"
CREC-2023-10-26-pt1-PgH5110-5-298,"['support colleagues', 'appreciate', 'amendment']"
CREC-2023-10-26-pt1-PgH5110-5-302,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-306,"['entering national security', 'observe nuclear testing', 'weapons tests russia', 'jeopardize national security', 'amendment protect nuclear']"
CREC-2023-10-26-pt1-PgH5110-5-310,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-314,"['beaches continue dissipate', 'corps renourished florida', 'beach renourishment projects', 'beaches stripping property', 'corps halted beach']"
CREC-2023-10-26-pt1-PgH5110-5-315,"['rise', 'opposition', 'rise opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-26-pt1-PgH5110-5-317,"['works amendment prioritizes', 'amendment reserve', 'constitutional issues unconstitutional', 'vote harmful amendment', 'amendment gentlewoman offered']"
CREC-2023-10-26-pt1-PgH5110-5-318,"['time', 'yield', 'yield balance', 'balance', 'balance time']"
CREC-2023-10-26-pt1-PgH5110-5-319,"['tennessee', 'fleischmann chair', 'subcommittee', 'energy water', 'yield gentleman']"
CREC-2023-10-26-pt1-PgH5110-5-320,"['amendment', 'salaries dollar', 'frustrations colleagues', 'ranking member yielding', 'executive branch respectfully']"
CREC-2023-10-26-pt1-PgH5110-5-321,"['time', 'yield', 'yield balance', 'balance', 'balance time']"
CREC-2023-10-26-pt1-PgH5110-5-324,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-10-26-pt1-PgH5110-5-327,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-331,"['concerns include habitat', 'renourishment projects', 'amendment think benefit', 'florida affecting counties', 'corps halted beach']"
CREC-2023-10-26-pt1-PgH5110-5-332,"['rise', 'opposition', 'rise opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-26-pt1-PgH5110-5-334,"['reduction easement standard', 'improving private property', 'adjacent eroding beach', 'real estate easements', 'beach renourishment important']"
CREC-2023-10-26-pt1-PgH5110-5-338,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-342,"['campgrounds open constituents', 'engineers closing campgrounds', 'mismanagement funds campgrounds', 'lake lanier amendment', 'runs lake campgrounds']"
CREC-2023-10-26-pt1-PgH5110-5-343,"['rise', 'opposition', 'rise opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-26-pt1-PgH5110-5-345,"['providers outdoor recreation', 'corps engineers recreation', 'using funding prohibitions', 'begin closing recreation', 'corps closing campgrounds']"
CREC-2023-10-26-pt1-PgH5110-5-346,"['corps 11 percent', 'reason use funds', 'lake lanier open', 'nationwide focused district', 'protect outdoors campgrounds']"
CREC-2023-10-26-pt1-PgH5110-5-350,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-354,"['return energy savings', 'titled energy conservation', 'prohibit funding biden', 'regulations affordable housing', 'manufactured housing prohibit']"
CREC-2023-10-26-pt1-PgH5110-5-358,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-362,"['agenda diversity equity', 'amendment reserve balance', 'scientific workforce diversity', 'funding policies advance', 'amendment prohibit']"
CREC-2023-10-26-pt1-PgH5110-5-363,"['strong', 'rise', 'opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-26-pt1-PgH5110-5-365,"['understand amendment prohibits', 'republicans interested bills', 'critical race theory', 'workforce diversity equity', 'inclusion accessibility federal']"
CREC-2023-10-26-pt1-PgH5110-5-366,"['inflation seen', 'definition define pronouns', 'price tag discuss', 'dei does military', 'entertain people trying']"
CREC-2023-10-26-pt1-PgH5110-5-369,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-10-26-pt1-PgH5110-5-372,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-376,"['add president biden', 'climate policies strict', 'administration radical climate', 'colleagues support amendment', 'dollars resources fund']"
CREC-2023-10-26-pt1-PgH5110-5-377,"['strong', 'rise', 'opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-26-pt1-PgH5110-5-379,"['amendment enjoy talking', 'amendment prohibit funds', 'cost greenhouse gases', 'climate change occurring', 'recognize greenhouse gases']"
CREC-2023-10-26-pt1-PgH5110-5-380,"['fires talk', 'control oceans clean', 'forester direct impact', 'cases high environmentalists', 'president saying climate']"
CREC-2023-10-26-pt1-PgH5110-5-384,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-388,"['talking particular amendment', 'use funds', 'implementation budgets federal', 'dollars going president', 'cost greenhouse gases']"
CREC-2023-10-26-pt1-PgH5110-5-389,"['strong', 'rise', 'opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-26-pt1-PgH5110-5-391,"['advise don ignore', 'don try fool', 'amendment', 'vote harmful amendment', 'mother nature say']"
CREC-2023-10-26-pt1-PgH5110-5-392,"['humans controlling climate', 'al gore', 'oceans boiling literally', 'wish lot hearings', 'support amendment']"
CREC-2023-10-26-pt1-PgH5110-5-396,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-400,"['pro growth agenda', 'democrats woke climate', 'energy independence imagine', 'american climate corps', 'amendment reserve balance']"
CREC-2023-10-26-pt1-PgH5110-5-401,"['rise', 'opposition', 'rise opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-26-pt1-PgH5110-5-403,"['conservation corps did', 'amendment prohibit funding', 'american climate', 'climate corps long', 'engaging young americans']"
CREC-2023-10-26-pt1-PgH5110-5-404,"['work build trails', 'rampant spending tax', 'support amendment', 'corps meaning', 'join american climate']"
CREC-2023-10-26-pt1-PgH5110-5-407,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-10-26-pt1-PgH5110-5-410,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-414,"['jennifer granholm', 'taxpayer learned bureaucrats', 'secretary department energy', 'deal cut salary', 'amendment cuts']"
CREC-2023-10-26-pt1-PgH5110-5-415,"['rise opposition', 'rise', 'opposition']"
CREC-2023-10-26-pt1-PgH5110-5-417,"['amendment raises', 'constitutional issues unconstitutional', 'disputes secretary energy', 'country amendment prioritizes', 'vote harmful amendment']"
CREC-2023-10-26-pt1-PgH5110-5-418,"['yield balance time', 'friend', 'time gentleman', 'michigan', 'james good']"
CREC-2023-10-26-pt1-PgH5110-5-419,"['secretary energy', 'energy secretary promoted', 'granholm sold', 'governor michigan presided', 'granholm make pay']"
CREC-2023-10-26-pt1-PgH5110-5-420,"['time', 'yield', 'yield balance', 'balance', 'balance time']"
CREC-2023-10-26-pt1-PgH5110-5-421,"['fleischmann chair energy', 'gentleman tennessee mr', 'heard floor jennifer', 'water subcommittee', 'granholms know simply']"
CREC-2023-10-26-pt1-PgH5110-5-422,"['amendment think attempting', 'colleagues respectfully disagree', 'oppose amendment urge', 'ranking member yielding', 'reduce salaries dollar']"
CREC-2023-10-26-pt1-PgH5110-5-423,"['time', 'yield', 'yield balance', 'balance', 'balance time']"
CREC-2023-10-26-pt1-PgH5110-5-426,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-10-26-pt1-PgH5110-5-429,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-433,"['efficacy masks reducing', 'wearing mask public', 'covid 19 mask', 'mask mandates policies', 'science mask mandates']"
CREC-2023-10-26-pt1-PgH5110-5-434,"['rise', 'opposition', 'rise opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-26-pt1-PgH5110-5-436,"['preventing diseases reduces', 'masks country', 'talk facial masks', 'eradicate polio coast', 'funds enforce covid']"
CREC-2023-10-26-pt1-PgH5110-5-437,"['moon using science', 'americans freedom', 'policymakers impose mask', 'body infringes constitution', 'believe reaching moon']"
CREC-2023-10-26-pt1-PgH5110-5-441,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-445,"['renewable energy don', 'heaters ice makers', 'comply restrictive energy', 'office energy efficiency', 'ice making business']"
CREC-2023-10-26-pt1-PgH5110-5-446,"['rise', 'gentleman', 'oppose', 'amendment', 'oppose gentleman amendment']"
CREC-2023-10-26-pt1-PgH5110-5-448,"['implementing congressionally', 'make american industry', 'department energy charged', 'better equipment energy', 'rule save americans']"
CREC-2023-10-26-pt1-PgH5110-5-449,"['past winter demand', 'demand', 'electricity country tennessee', 'increasing energy production', 'time increased electrification']"
CREC-2023-10-26-pt1-PgH5110-5-453,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-457,"['air conditioners fight', 'freedom choose appliances', 'energy attacking americans', 'energy restrictions believe', 'air conditioners expensive']"
CREC-2023-10-26-pt1-PgH5110-5-458,"['rise', 'opposition', 'rise opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-26-pt1-PgH5110-5-460,"['room air conditioner', 'air conditioners times', 'energy estimates new', 'department energy raised', 'efficiency standards think']"
CREC-2023-10-26-pt1-PgH5110-5-461,"['amendment yield balance', 'vision house republicans', 'initiatives energy going', 'overreach congress pretty', 'yea vote amendment']"
CREC-2023-10-26-pt1-PgH5110-5-466,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-470,"['threatened grid reliability', 'head department energy', 'powering american homes', 'secretary electricity don', 'efficiency powering american']"
CREC-2023-10-26-pt1-PgH5110-5-471,"['rise', 'opposition', 'rise opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-26-pt1-PgH5110-5-473,"['issues unconstitutional attainder', 'handle amendment prioritizes', 'department energy office', 'office electricity impressive', 'vote harmful amendment']"
CREC-2023-10-26-pt1-PgH5110-5-474,"['mr', 'yield', 'gentleman', 'tennessee', 'fleischmann']"
CREC-2023-10-26-pt1-PgH5110-5-475,"['salaries previous amendments', 'serve play baseball', 'opposed reducing', 'texas highest esteem', 'colleague friend']"
CREC-2023-10-26-pt1-PgH5110-5-476,"['time', 'yield', 'yield balance', 'balance', 'balance time']"
CREC-2023-10-26-pt1-PgH5110-5-477,"['time', 'yield', 'yield balance', 'balance', 'balance time']"
CREC-2023-10-26-pt1-PgH5110-5-480,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-10-26-pt1-PgH5110-5-483,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-487,"['ukraine belief', 'energy national security', 'energy needs americans', 'country oil', 'impetus russia unprovoked']"
CREC-2023-10-26-pt1-PgH5110-5-488,"['rise', 'opposition', 'rise opposition', 'amendment', 'opposition amendment']"
CREC-2023-10-26-pt1-PgH5110-5-490,"['energy water', 'amendment prioritizes legislative', 'unconstitutional attainder really', 'energy security country', 'gentleman amendment raises']"
CREC-2023-10-26-pt1-PgH5110-5-491,"['frustrations respectfully', 'gentlewoman yielding mr', 'vote thank esteemed', 'reducing salary dollar', 'colleague amendment']"
CREC-2023-10-26-pt1-PgH5110-5-492,"['time', 'yield', 'yield balance', 'balance', 'balance time']"
CREC-2023-10-26-pt1-PgH5110-5-495,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-10-26-pt1-PgH5110-5-498,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-502,"['bills closer fiscal', '2022 spending', 'amendment 58 reduce', 'amendment total cost', 'federal government funding']"
CREC-2023-10-26-pt1-PgH5110-5-503,"['gentleman yield', 'yield', 'gentleman']"
CREC-2023-10-26-pt1-PgH5110-5-504,"['yield', 'gentlewoman', 'ohio', 'parliamentary inquiry', 'ohio parliamentary inquiry']"
CREC-2023-10-26-pt1-PgH5110-5-505,"['parliamentary inquiry', 'parliamentary', 'inquiry']"
CREC-2023-10-26-pt1-PgH5110-5-507,"['referred', 'wonder gentleman', 'began remarks referred', 'interior', 'energy']"
CREC-2023-10-26-pt1-PgH5110-5-508,"['mr', 'misspoke', 'speaker energy', 'interior interior']"
CREC-2023-10-26-pt1-PgH5110-5-509,"['think', 'corrected', 'record', 'think record', 'record corrected']"
CREC-2023-10-26-pt1-PgH5110-5-510,"['opposition', 'claim', 'time', 'claim time', 'amendment']"
CREC-2023-10-26-pt1-PgH5110-5-512,"['energy water', 'water reduction proposed', 'respectfully support amendment', 'oppose gentleman amendment', 'nondefense spending amendment']"
CREC-2023-10-26-pt1-PgH5110-5-513,"['secretary granholm seen', 'efficiency renewable', 'secretary granholm routinely', 'biofuels batteries federal', 'energy prices skyrocket']"
CREC-2023-10-26-pt1-PgH5110-5-516,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
CREC-2023-10-26-pt1-PgH5110-5-518,"['strike word', 'mr speaker', 'rise', 'connecticut ms delauro', 'designee gentlewoman']"
CREC-2023-10-26-pt1-PgH5110-5-520,"['yield', 'minutes', 'florida', 'ms castor', 'gentlewoman']"
CREC-2023-10-26-pt1-PgH5110-5-522,"['america backwards gop', 'economy booming neighbors', 'reducing pollution improving', 'member kaptur leadership', 'energy bills democrats']"
CREC-2023-10-26-pt1-PgH5110-5-523,"['urge', 'backwards', 'colleagues', 'yes tank takes', 'vote yes']"
CREC-2023-10-26-pt1-PgH5110-5-524,"['59 offered', 'yield balance', 'rosendale', 'time amendment']"
CREC-2023-10-26-pt1-PgH5110-5-526,"['amendment desk', 'amendment', 'desk']"
CREC-2023-10-26-pt1-PgH5110-5-530,"['corps engineers proposed', 'costs army', 'efficient montana', 'reduce funding', 'amendment reduce funding']"
CREC-2023-10-26-pt1-PgH5110-5-531,"['rise', 'oppose', 'rise oppose', 'amendment', 'oppose amendment']"
CREC-2023-10-26-pt1-PgH5110-5-533,"['projects reduction 620', 'army corps projects', 'oppose reasons reduction', 'amendment know frustrations', 'montana offering amendment']"
CREC-2023-10-26-pt1-PgH5110-5-534,"['projected cost', 'budget time corps', 'funding list goes', 'massive funds', 'billion contractor built']"
CREC-2023-10-26-pt1-PgH5110-5-537,"['demand', 'recorded', 'demand recorded', 'vote', 'recorded vote']"
